"URL","page type","title","meta description","H1","canonical","robots status","schema types","word count","internal inlinks","internal outlinks","primary CTA","phone link presence","sitemap inclusion","indexability","last modified source","quality concerns"
"/problems/gurgling-toilet-and-slow-drains","emergency problem","Gurgling toilet and slow drains | Plumbing Hands | Plumbing Hands","A gurgling toilet with slow drains can be an early warning of a vent, branch drain, or main sewer restriction. Reduce water use and get guidance.","Gurgling toilet and slow drains","https://plumbinghands.com/problems/gurgling-toilet-and-slow-drains","index/follow by default; robots.txt allows /","Organization|WebPage|BreadcrumbList|FAQPage","705","1","23","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/problems/kitchen-sink-backing-up","emergency problem","Kitchen sink backing up | Plumbing Hands | Plumbing Hands","A kitchen sink backing up is often caused by grease, food debris, disposal issues, or a deeper branch-line clog. Stop using the sink and disposal.","Kitchen sink backing up","https://plumbinghands.com/problems/kitchen-sink-backing-up","index/follow by default; robots.txt allows /","Organization|WebPage|BreadcrumbList|FAQPage","714","11","23","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/problems/main-sewer-line-signs","emergency problem","Main sewer line signs | Plumbing Hands | Plumbing Hands","Main sewer line signs include multiple slow drains, toilet and tub backup, outdoor cleanout overflow, sewer odor, and gurgling fixtures.","Main sewer line signs","https://plumbinghands.com/problems/main-sewer-line-signs","index/follow by default; robots.txt allows /","Organization|WebPage|BreadcrumbList|FAQPage","696","52","22","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/problems/no-hot-water-emergency","emergency problem","No hot water emergency | Plumbing Hands | Plumbing Hands","No hot water is urgent when it affects health, business operations, or appears with leaking, electrical issues, gas concerns, or a failed water heater.","No hot water emergency","https://plumbinghands.com/problems/no-hot-water-emergency","index/follow by default; robots.txt allows /","Organization|WebPage|BreadcrumbList|FAQPage","707","2","23","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/problems/outdoor-cleanout-overflowing","emergency problem","Outdoor cleanout overflowing | Plumbing Hands | Plumbing Hands","An outdoor cleanout overflowing often points to a main sewer line blockage. Stop indoor water use and request sewer line help.","Outdoor cleanout overflowing","https://plumbinghands.com/problems/outdoor-cleanout-overflowing","index/follow by default; robots.txt allows /","Organization|WebPage|BreadcrumbList|FAQPage","692","1","23","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/problems/sewer-smell-in-bathroom","emergency problem","Sewer smell in bathroom | Plumbing Hands | Plumbing Hands","A sewer smell in the bathroom may come from a dry trap, drain buildup, venting issue, or sewer backup risk. If odor appears with slow drains, call for help.","Sewer smell in bathroom","https://plumbinghands.com/problems/sewer-smell-in-bathroom","index/follow by default; robots.txt allows /","Organization|WebPage|BreadcrumbList|FAQPage","718","2","24","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/problems/toilet-overflowing-will-not-stop","emergency problem","Toilet overflowing and will not stop | Plumbing Hands | Plumbing Hands","If a toilet will not stop overflowing, turn the toilet supply valve clockwise, avoid flushing again, and call if the bowl keeps rising or another fixture backs up.","Toilet overflowing and will not stop","https://plumbinghands.com/problems/toilet-overflowing-will-not-stop","index/follow by default; robots.txt allows /","Organization|WebPage|BreadcrumbList|FAQPage","734","3","22","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/problems/washing-machine-drain-backing-up","emergency problem","Washing machine drain backing up | Plumbing Hands | Plumbing Hands","A washing machine drain backing up can be a standpipe, branch drain, or main line problem. Stop the washer and avoid another cycle.","Washing machine drain backing up","https://plumbinghands.com/problems/washing-machine-drain-backing-up","index/follow by default; robots.txt allows /","Organization|WebPage|BreadcrumbList|FAQPage","714","2","23","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/problems/water-backing-up-in-shower-and-toilet","emergency problem","Water backing up in shower and toilet | Plumbing Hands | Plumbing Hands","Water backing up in a shower and toilet often means a shared drain or main sewer line is restricted. Stop using water and request sewer or drain help quickly.","Water backing up in shower and toilet","https://plumbinghands.com/problems/water-backing-up-in-shower-and-toilet","index/follow by default; robots.txt allows /","Organization|WebPage|BreadcrumbList|FAQPage","736","38","23","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/problems/water-heater-leaking-emergency","emergency problem","Water heater leaking emergency | Plumbing Hands | Plumbing Hands","A leaking water heater is urgent when water is spreading, the tank is rusted, or electrical or gas components may be affected. Shut off water and power or gas if safe.","Water heater leaking emergency","https://plumbinghands.com/problems/water-heater-leaking-emergency","index/follow by default; robots.txt allows /","Organization|WebPage|BreadcrumbList|FAQPage","726","2","23","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/services/24-hour-emergency-plumber","primary service","24-hour emergency plumber in Dallas-Fort Worth | Plumbing Hands | Plumbing Hands","If water is actively leaking, a drain is backing up, or an essential fixture cannot be used safely, shut off the closest valve when possible and request urgent plumbing help.","24-hour emergency plumber in Dallas-Fort Worth","https://plumbinghands.com/services/24-hour-emergency-plumber","index/follow by default; robots.txt allows /","Organization|WebPage|Service|BreadcrumbList|FAQPage","902","111","24","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/services/burst-pipe-emergency","primary service","burst pipe emergency in Dallas-Fort Worth | Plumbing Hands | Plumbing Hands","For a burst pipe, shut off the main water valve, protect electrical areas, and request emergency plumbing help as soon as possible.","burst pipe emergency in Dallas-Fort Worth","https://plumbinghands.com/services/burst-pipe-emergency","index/follow by default; robots.txt allows /","Organization|WebPage|Service|BreadcrumbList|FAQPage","855","111","23","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/services/commercial-emergency-plumbing","primary service","commercial emergency plumbing in Dallas-Fort Worth | Plumbing Hands | Plumbing Hands","Businesses should call quickly when plumbing stops operations, affects customers, or risks property damage.","commercial emergency plumbing in Dallas-Fort Worth","https://plumbinghands.com/services/commercial-emergency-plumbing","index/follow by default; robots.txt allows /","Organization|WebPage|Service|BreadcrumbList|FAQPage","813","33","23","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/services/emergency-drain-cleaning","primary service","emergency drain cleaning in Dallas-Fort Worth | Plumbing Hands | Plumbing Hands","Emergency drain cleaning is needed when wastewater is backing up, more than one fixture is affected, or a clog blocks a kitchen, bathroom, or business from operating.","emergency drain cleaning in Dallas-Fort Worth","https://plumbinghands.com/services/emergency-drain-cleaning","index/follow by default; robots.txt allows /","Organization|WebPage|Service|BreadcrumbList|FAQPage","898","111","28","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/services/main-sewer-line-clog","primary service","main sewer line clog in Dallas-Fort Worth | Plumbing Hands | Plumbing Hands","A main sewer line clog often affects several fixtures at once. Stop using water, avoid flushing toilets, and request urgent sewer line guidance.","main sewer line clog in Dallas-Fort Worth","https://plumbinghands.com/services/main-sewer-line-clog","index/follow by default; robots.txt allows /","Organization|WebPage|Service|BreadcrumbList|FAQPage","885","111","24","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/services/same-day-plumber-connection","primary service","same-day plumber connection in Dallas-Fort Worth | Plumbing Hands | Plumbing Hands","A same-day plumber connection helps route urgent non-life-safety plumbing needs to available local providers.","same-day plumber connection in Dallas-Fort Worth","https://plumbinghands.com/services/same-day-plumber-connection","index/follow by default; robots.txt allows /","Organization|WebPage|Service|BreadcrumbList|FAQPage","798","33","23","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/services/sewer-backup-help","primary service","sewer backup help in Dallas-Fort Worth | Plumbing Hands | Plumbing Hands","A sewer backup can expose people to contaminated water. Stop using plumbing fixtures, keep the area clear, and request urgent guidance.","sewer backup help in Dallas-Fort Worth","https://plumbinghands.com/services/sewer-backup-help","index/follow by default; robots.txt allows /","Organization|WebPage|Service|BreadcrumbList|FAQPage","837","35","24","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/services/sink-and-shower-drain-backup","primary service","sink and shower drain backup in Dallas-Fort Worth | Plumbing Hands | Plumbing Hands","When a sink and shower back up together, the problem may be deeper than one fixture. Stop water use and request drain guidance.","sink and shower drain backup in Dallas-Fort Worth","https://plumbinghands.com/services/sink-and-shower-drain-backup","index/follow by default; robots.txt allows /","Organization|WebPage|Service|BreadcrumbList|FAQPage","869","33","23","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/services/toilet-overflow-emergency","primary service","toilet overflow emergency in Dallas-Fort Worth | Plumbing Hands | Plumbing Hands","For an overflowing toilet, turn the toilet supply valve clockwise, avoid repeated flushing, and call if water keeps rising or other drains are backing up.","toilet overflow emergency in Dallas-Fort Worth","https://plumbinghands.com/services/toilet-overflow-emergency","index/follow by default; robots.txt allows /","Organization|WebPage|Service|BreadcrumbList|FAQPage","877","111","23","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/services/water-heater-emergency","primary service","water heater emergency in Dallas-Fort Worth | Plumbing Hands | Plumbing Hands","A leaking or unsafe water heater needs fast attention. Shut off water and power or gas if safe, then request help for inspection or repair.","water heater emergency in Dallas-Fort Worth","https://plumbinghands.com/services/water-heater-emergency","index/follow by default; robots.txt allows /","Organization|WebPage|Service|BreadcrumbList|FAQPage","866","111","23","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; no live tel link until owner supplies phone; missing social image metadata"
"/terms","legal","Terms of use | Plumbing Hands | Plumbing Hands","Terms of use for the Dallas-Fort Worth emergency plumbing service request website.","Terms of use","https://plumbinghands.com/terms","index/follow by default; robots.txt allows /","Organization","172","111","20","Request Emergency Help","no active tel link; CTA falls back to /contact while phone placeholder remains","yes","indexable","2026-07-12T15:04:52.184Z","duplicate brand in title; missing social image metadata"
